"geo";"TIME_PERIOD";"values";"indicator"
"CZ";2014-06-01;8439.7;"INTRA_EXP"
"CZ";2014-07-01;8599.5;"INTRA_EXP"
"CZ";2014-08-01;6978.7;"INTRA_EXP"
"CZ";2014-09-01;9472;"INTRA_EXP"
"CZ";2014-10-01;9509.2;"INTRA_EXP"
"CZ";2014-11-01;9055.3;"INTRA_EXP"
"CZ";2014-12-01;7639.9;"INTRA_EXP"
"CZ";2015-01-01;8387.1;"INTRA_EXP"
"CZ";2015-02-01;8640.7;"INTRA_EXP"
"CZ";2015-03-01;9890.8;"INTRA_EXP"
"CZ";2015-04-01;9118.9;"INTRA_EXP"
"CZ";2015-05-01;8486;"INTRA_EXP"
"CZ";2015-06-01;9698.2;"INTRA_EXP"
"CZ";2015-07-01;9196.8;"INTRA_EXP"
"CZ";2015-08-01;7674.9;"INTRA_EXP"
"CZ";2015-09-01;10341.7;"INTRA_EXP"
"CZ";2015-10-01;10640.8;"INTRA_EXP"
"CZ";2015-11-01;10258.4;"INTRA_EXP"
"CZ";2015-12-01;8669.7;"INTRA_EXP"
"CZ";2016-01-01;9322.2;"INTRA_EXP"
"CZ";2016-02-01;9693.8;"INTRA_EXP"
"CZ";2016-03-01;10176.3;"INTRA_EXP"
"CZ";2016-04-01;9931.7;"INTRA_EXP"
"CZ";2016-05-01;9537;"INTRA_EXP"
"CZ";2016-06-01;10128.4;"INTRA_EXP"
"CZ";2016-07-01;8089.2;"INTRA_EXP"
"CZ";2016-08-01;8902.8;"INTRA_EXP"
"CZ";2016-09-01;10153.6;"INTRA_EXP"
"CZ";2016-10-01;9993.5;"INTRA_EXP"
"CZ";2016-11-01;10611.8;"INTRA_EXP"
"CZ";2016-12-01;8691.1;"INTRA_EXP"
"CZ";2017-01-01;10279.2;"INTRA_EXP"
"CZ";2017-02-01;9835.4;"INTRA_EXP"
"CZ";2017-03-01;11539.6;"INTRA_EXP"
"CZ";2017-04-01;9851.7;"INTRA_EXP"
"CZ";2017-05-01;11021.5;"INTRA_EXP"
"CZ";2017-06-01;11085.1;"INTRA_EXP"
"CZ";2017-07-01;9126.5;"INTRA_EXP"
"CZ";2017-08-01;9959.3;"INTRA_EXP"
"CZ";2017-09-01;11092.3;"INTRA_EXP"
"CZ";2017-10-01;11877.4;"INTRA_EXP"
"CZ";2017-11-01;12122.4;"INTRA_EXP"
"CZ";2017-12-01;9447.4;"INTRA_EXP"
"CZ";2018-01-01;11510.4;"INTRA_EXP"
"CZ";2018-02-01;10632.8;"INTRA_EXP"
"CZ";2018-03-01;11626.5;"INTRA_EXP"
"CZ";2018-04-01;11162.4;"INTRA_EXP"
"CZ";2018-05-01;11326.6;"INTRA_EXP"
"CZ";2018-06-01;11675.9;"INTRA_EXP"
"CZ";2018-07-01;10182;"INTRA_EXP"
"CZ";2018-08-01;10390.2;"INTRA_EXP"
"CZ";2018-09-01;11576.2;"INTRA_EXP"
"CZ";2018-10-01;13525.3;"INTRA_EXP"
"CZ";2018-11-01;13357.8;"INTRA_EXP"
"CZ";2018-12-01;9578.3;"INTRA_EXP"
"CZ";2019-01-01;11972.9;"INTRA_EXP"
"CZ";2019-02-01;11121.9;"INTRA_EXP"
"CZ";2019-03-01;12212;"INTRA_EXP"
"CZ";2019-04-01;12167;"INTRA_EXP"
"CZ";2019-05-01;12293.1;"INTRA_EXP"
"CZ";2019-06-01;11269.4;"INTRA_EXP"
"CZ";2019-07-01;11349.4;"INTRA_EXP"
"CZ";2019-08-01;10437.7;"INTRA_EXP"
"CZ";2019-09-01;12605.6;"INTRA_EXP"
"CZ";2019-10-01;13266;"INTRA_EXP"
"CZ";2019-11-01;12855.2;"INTRA_EXP"
"CZ";2019-12-01;9744.3;"INTRA_EXP"
"CZ";2020-01-01;12035.6;"INTRA_EXP"
"CZ";2020-02-01;11400.6;"INTRA_EXP"
"CZ";2020-03-01;10707.5;"INTRA_EXP"
"CZ";2020-04-01;7489.1;"INTRA_EXP"
"CZ";2020-05-01;8772.9;"INTRA_EXP"
"CZ";2020-06-01;11092.9;"INTRA_EXP"
"CZ";2020-07-01;10951.7;"INTRA_EXP"
"CZ";2020-08-01;9820;"INTRA_EXP"
"CZ";2020-09-01;12327.8;"INTRA_EXP"
"CZ";2020-10-01;13434.8;"INTRA_EXP"
"CZ";2020-11-01;13960.5;"INTRA_EXP"
"CZ";2020-12-01;11632.1;"INTRA_EXP"
"CZ";2021-01-01;11751.5;"INTRA_EXP"
"CZ";2021-02-01;11854.6;"INTRA_EXP"
"CZ";2021-03-01;14306.2;"INTRA_EXP"
"CZ";2021-04-01;13336.7;"INTRA_EXP"
"CZ";2021-05-01;12745.1;"INTRA_EXP"
"CZ";2021-06-01;13350.5;"INTRA_EXP"
"CZ";2021-07-01;11561.9;"INTRA_EXP"
"CZ";2021-08-01;10906.1;"INTRA_EXP"
"CZ";2021-09-01;13016.4;"INTRA_EXP"
"CZ";2021-10-01;13341.5;"INTRA_EXP"
"CZ";2021-11-01;15139.2;"INTRA_EXP"
"CZ";2021-12-01;12796.9;"INTRA_EXP"
"CZ";2022-01-01;14243;"INTRA_EXP"
"CZ";2022-02-01;13684.8;"INTRA_EXP"
"CZ";2022-03-01;16247.8;"INTRA_EXP"
"CZ";2022-04-01;14390.4;"INTRA_EXP"
"CZ";2022-05-01;16015.6;"INTRA_EXP"
"CZ";2022-06-01;16602.2;"INTRA_EXP"
"CZ";2022-07-01;14011.8;"INTRA_EXP"
"CZ";2022-08-01;15104.1;"INTRA_EXP"
"CZ";2022-09-01;17683.7;"INTRA_EXP"
"CZ";2022-10-01;17032.3;"INTRA_EXP"
"CZ";2022-11-01;18325.8;"INTRA_EXP"
"CZ";2022-12-01;14485.1;"INTRA_EXP"
"CZ";2023-01-01;16910.9;"INTRA_EXP"
"CZ";2023-02-01;15786.4;"INTRA_EXP"
"CZ";2023-03-01;17988.9;"INTRA_EXP"
"CZ";2023-04-01;15326.5;"INTRA_EXP"
"CZ";2023-05-01;16567.1;"INTRA_EXP"
"CZ";2023-06-01;16935.8;"INTRA_EXP"
"CZ";2023-07-01;13986.9;"INTRA_EXP"
"CZ";2023-08-01;14396.5;"INTRA_EXP"
"CZ";2023-09-01;16009.4;"INTRA_EXP"
"CZ";2023-10-01;17597.9;"INTRA_EXP"
"CZ";2023-11-01;17815.5;"INTRA_EXP"
"CZ";2023-12-01;13288.8;"INTRA_EXP"
"CZ";2024-01-01;16597.5;"INTRA_EXP"
"CZ";2024-02-01;15919.6;"INTRA_EXP"
"CZ";2024-03-01;16031.5;"INTRA_EXP"
"CZ";2024-04-01;16981.8;"INTRA_EXP"
"CZ";2024-05-01;15967.1;"INTRA_EXP"
"CZ";2024-06-01;15508.9;"INTRA_EXP"
"CZ";2024-07-01;14987.9;"INTRA_EXP"
"CZ";2024-08-01;14502.6;"INTRA_EXP"
"CZ";2024-09-01;16390.4;"INTRA_EXP"
"CZ";2024-10-01;17734.8;"INTRA_EXP"
"DE";2014-01-01;47392.1;"INTRA_EXP"
"DE";2014-02-01;47118.4;"INTRA_EXP"
"DE";2014-03-01;48116.1;"INTRA_EXP"
"DE";2014-04-01;47814.3;"INTRA_EXP"
"DE";2014-05-01;46110.3;"INTRA_EXP"
"DE";2014-06-01;47872.8;"INTRA_EXP"
"DE";2014-07-01;48740.2;"INTRA_EXP"
"DE";2014-08-01;41141.9;"INTRA_EXP"
"DE";2014-09-01;50671.3;"INTRA_EXP"
"DE";2014-10-01;51991.2;"INTRA_EXP"
"DE";2014-11-01;48561.8;"INTRA_EXP"
"DE";2014-12-01;43945.4;"INTRA_EXP"
"DE";2015-01-01;47189.3;"INTRA_EXP"
"DE";2015-02-01;48984.4;"INTRA_EXP"
"DE";2015-03-01;53541.9;"INTRA_EXP"
"DE";2015-04-01;49691.3;"INTRA_EXP"
"DE";2015-05-01;49280.4;"INTRA_EXP"
"DE";2015-06-01;53445.3;"INTRA_EXP"
"DE";2015-07-01;52238.6;"INTRA_EXP"
"DE";2015-08-01;42742.1;"INTRA_EXP"
"DE";2015-09-01;53973.9;"INTRA_EXP"
"DE";2015-10-01;54768.6;"INTRA_EXP"
"DE";2015-11-01;52898.7;"INTRA_EXP"
"DE";2015-12-01;45057.4;"INTRA_EXP"
"DE";2016-01-01;47979.4;"INTRA_EXP"
"DE";2016-02-01;51035.5;"INTRA_EXP"
"DE";2016-03-01;54386.9;"INTRA_EXP"
"DE";2016-04-01;53704.9;"INTRA_EXP"
"DE";2016-05-01;50571.3;"INTRA_EXP"
"DE";2016-06-01;54461.7;"INTRA_EXP"
"DE";2016-07-01;49099.2;"INTRA_EXP"
"DE";2016-08-01;47170;"INTRA_EXP"
"DE";2016-09-01;55172.7;"INTRA_EXP"
"DE";2016-10-01;52812.1;"INTRA_EXP"
"DE";2016-11-01;55681.3;"INTRA_EXP"
"DE";2016-12-01;47776;"INTRA_EXP"
"DE";2017-01-01;51950.4;"INTRA_EXP"
"DE";2017-02-01;53662.4;"INTRA_EXP"
"DE";2017-03-01;59532.7;"INTRA_EXP"
"DE";2017-04-01;53995.2;"INTRA_EXP"
"DE";2017-05-01;56900.1;"INTRA_EXP"
"DE";2017-06-01;56598.3;"INTRA_EXP"
"DE";2017-07-01;52705.2;"INTRA_EXP"
"DE";2017-08-01;51951.6;"INTRA_EXP"
"DE";2017-09-01;57577.1;"INTRA_EXP"
"DE";2017-10-01;57497.5;"INTRA_EXP"
"DE";2017-11-01;60427.8;"INTRA_EXP"
"DE";2017-12-01;51706.9;"INTRA_EXP"
"DE";2018-01-01;57636.1;"INTRA_EXP"
"DE";2018-02-01;56258.9;"INTRA_EXP"
"DE";2018-03-01;61469.5;"INTRA_EXP"
"DE";2018-04-01;59034.4;"INTRA_EXP"
"DE";2018-05-01;58732.8;"INTRA_EXP"
"DE";2018-06-01;60699.9;"INTRA_EXP"
"DE";2018-07-01;57823.9;"INTRA_EXP"
"DE";2018-08-01;53133.9;"INTRA_EXP"
"DE";2018-09-01;58267.1;"INTRA_EXP"
"DE";2018-10-01;62867;"INTRA_EXP"
"DE";2018-11-01;61036.2;"INTRA_EXP"
"DE";2018-12-01;49657.4;"INTRA_EXP"
"DE";2019-01-01;58382.7;"INTRA_EXP"
"DE";2019-02-01;58172.4;"INTRA_EXP"
"DE";2019-03-01;62473.2;"INTRA_EXP"
"DE";2019-04-01;58575.3;"INTRA_EXP"
"DE";2019-05-01;59673.1;"INTRA_EXP"
"DE";2019-06-01;57530.2;"INTRA_EXP"
"DE";2019-07-01;57944.7;"INTRA_EXP"
"DE";2019-08-01;51815.7;"INTRA_EXP"
"DE";2019-09-01;61146.8;"INTRA_EXP"
"DE";2019-10-01;62847;"INTRA_EXP"
"DE";2019-11-01;60543.5;"INTRA_EXP"
"DE";2019-12-01;49355.2;"INTRA_EXP"
"DE";2020-01-01;58061.8;"INTRA_EXP"
"DE";2020-02-01;58535.8;"INTRA_EXP"
"DE";2020-03-01;56076.9;"INTRA_EXP"
"DE";2020-04-01;38481.2;"INTRA_EXP"
"DE";2020-05-01;42718.7;"INTRA_EXP"
"DE";2020-06-01;51184.2;"INTRA_EXP"
"DE";2020-07-01;52562.1;"INTRA_EXP"
"DE";2020-08-01;48135.8;"INTRA_EXP"
"DE";2020-09-01;59173.9;"INTRA_EXP"
"DE";2020-10-01;59797;"INTRA_EXP"
"DE";2020-11-01;59803.1;"INTRA_EXP"
"DE";2020-12-01;51507.1;"INTRA_EXP"
"DE";2021-01-01;54473.8;"INTRA_EXP"
"DE";2021-02-01;57971.7;"INTRA_EXP"
"DE";2021-03-01;68138;"INTRA_EXP"
"DE";2021-04-01;61114.6;"INTRA_EXP"
"DE";2021-05-01;61046.4;"INTRA_EXP"
"DE";2021-06-01;64598.1;"INTRA_EXP"
"DE";2021-07-01;61358.7;"INTRA_EXP"
"DE";2021-08-01;55089.3;"INTRA_EXP"
"DE";2021-09-01;64137;"INTRA_EXP"
"DE";2021-10-01;65941.3;"INTRA_EXP"
"DE";2021-11-01;67461;"INTRA_EXP"
"DE";2021-12-01;62146;"INTRA_EXP"
"DE";2022-01-01;61796;"INTRA_EXP"
"DE";2022-02-01;70376.1;"INTRA_EXP"
"DE";2022-03-01;77734.3;"INTRA_EXP"
"DE";2022-04-01;70439.3;"INTRA_EXP"
"DE";2022-05-01;76211.9;"INTRA_EXP"
"DE";2022-06-01;76591;"INTRA_EXP"
"DE";2022-07-01;72004.4;"INTRA_EXP"
"DE";2022-08-01;70627.5;"INTRA_EXP"
"DE";2022-09-01;78950.7;"INTRA_EXP"
"DE";2022-10-01;76316.9;"INTRA_EXP"
"DE";2022-11-01;79660.9;"INTRA_EXP"
"DE";2022-12-01;68203.7;"INTRA_EXP"
"DE";2023-01-01;72698.5;"INTRA_EXP"
"DE";2023-02-01;74388.7;"INTRA_EXP"
"DE";2023-03-01;78851.8;"INTRA_EXP"
"DE";2023-04-01;69574.1;"INTRA_EXP"
"DE";2023-05-01;72641.5;"INTRA_EXP"
"DE";2023-06-01;76627.6;"INTRA_EXP"
"DE";2023-07-01;68225.7;"INTRA_EXP"
"DE";2023-08-01;66517.3;"INTRA_EXP"
"DE";2023-09-01;72278.4;"INTRA_EXP"
"DE";2023-10-01;71544.6;"INTRA_EXP"
"DE";2023-11-01;76282.7;"INTRA_EXP"
"DE";2023-12-01;60359.2;"INTRA_EXP"
"DE";2024-01-01;73719.2;"INTRA_EXP"
"DE";2024-02-01;72815.6;"INTRA_EXP"
"DE";2024-03-01;74707.7;"INTRA_EXP"
"DE";2024-04-01;75068.8;"INTRA_EXP"
"DE";2024-05-01;70355.9;"INTRA_EXP"
"DE";2024-06-01;69751.7;"INTRA_EXP"
"DE";2024-07-01;70489.2;"INTRA_EXP"
"DE";2024-08-01;63733.6;"INTRA_EXP"
"DE";2024-09-01;70741.4;"INTRA_EXP"
"DE";2024-10-01;73155.4;"INTRA_EXP"
"DK";2014-01-01;3833.3;"INTRA_EXP"
"DK";2014-02-01;3816.9;"INTRA_EXP"
"DK";2014-03-01;3989.6;"INTRA_EXP"
"DK";2014-04-01;4007.3;"INTRA_EXP"
"DK";2014-05-01;3893;"INTRA_EXP"
"DK";2014-06-01;3910.3;"INTRA_EXP"
"DK";2014-07-01;3950.8;"INTRA_EXP"
"DK";2014-08-01;3730.5;"INTRA_EXP"
"DK";2014-09-01;4175.5;"INTRA_EXP"
"DK";2014-10-01;4222.2;"INTRA_EXP"
"DK";2014-11-01;3785.5;"INTRA_EXP"
"DK";2014-12-01;3571.9;"INTRA_EXP"
"DK";2015-01-01;3761.7;"INTRA_EXP"
"DK";2015-02-01;3881.1;"INTRA_EXP"
"DK";2015-03-01;4375.2;"INTRA_EXP"
"DK";2015-04-01;4178.8;"INTRA_EXP"
"DK";2015-05-01;3839.5;"INTRA_EXP"
"DK";2015-06-01;4070.5;"INTRA_EXP"
"DK";2015-07-01;3714.3;"INTRA_EXP"
"DK";2015-08-01;3859.7;"INTRA_EXP"
"DK";2015-09-01;4034;"INTRA_EXP"
"DK";2015-10-01;4148.9;"INTRA_EXP"
"DK";2015-11-01;3933.7;"INTRA_EXP"
"DK";2015-12-01;3559.5;"INTRA_EXP"
"DK";2016-01-01;3609.9;"INTRA_EXP"
"DK";2016-02-01;3758.2;"INTRA_EXP"
"DK";2016-03-01;4154.1;"INTRA_EXP"
"DK";2016-04-01;4104.2;"INTRA_EXP"
"DK";2016-05-01;3923.1;"INTRA_EXP"
"DK";2016-06-01;4071.2;"INTRA_EXP"
"DK";2016-07-01;3658.8;"INTRA_EXP"
"DK";2016-08-01;3832.6;"INTRA_EXP"
"DK";2016-09-01;4227.8;"INTRA_EXP"
"DK";2016-10-01;4053.8;"INTRA_EXP"
"DK";2016-11-01;4150.8;"INTRA_EXP"
"DK";2016-12-01;3976.2;"INTRA_EXP"
"DK";2017-01-01;4025.8;"INTRA_EXP"
"DK";2017-02-01;3746.6;"INTRA_EXP"
"DK";2017-03-01;4604.2;"INTRA_EXP"
"DK";2017-04-01;3745.3;"INTRA_EXP"
"DK";2017-05-01;4038.6;"INTRA_EXP"
"DK";2017-06-01;4205.8;"INTRA_EXP"
"DK";2017-07-01;3699.1;"INTRA_EXP"
"DK";2017-08-01;3991.2;"INTRA_EXP"
"DK";2017-09-01;4312.1;"INTRA_EXP"
"DK";2017-10-01;4360.8;"INTRA_EXP"
"DK";2017-11-01;4295.7;"INTRA_EXP"
"DK";2017-12-01;3628.1;"INTRA_EXP"
"DK";2018-01-01;4156.4;"INTRA_EXP"
"DK";2018-02-01;3949;"INTRA_EXP"
"DK";2018-03-01;4174.3;"INTRA_EXP"
"DK";2018-04-01;3954.2;"INTRA_EXP"
"DK";2018-05-01;4427;"INTRA_EXP"
"DK";2018-06-01;4511.4;"INTRA_EXP"
"DK";2018-07-01;3929.2;"INTRA_EXP"
"DK";2018-08-01;4269.5;"INTRA_EXP"
"DK";2018-09-01;4172;"INTRA_EXP"
"DK";2018-10-01;4545.6;"INTRA_EXP"
"DK";2018-11-01;4650.3;"INTRA_EXP"
"DK";2018-12-01;3690.4;"INTRA_EXP"
"DK";2019-01-01;4412.9;"INTRA_EXP"
"DK";2019-02-01;4078;"INTRA_EXP"
"DK";2019-03-01;4362.7;"INTRA_EXP"
"DK";2019-04-01;4491.3;"INTRA_EXP"
"DK";2019-05-01;4487.5;"INTRA_EXP"
"DK";2019-06-01;4399.7;"INTRA_EXP"
"DK";2019-07-01;4324.4;"INTRA_EXP"
"DK";2019-08-01;4510.6;"INTRA_EXP"
"DK";2019-09-01;4381.7;"INTRA_EXP"
"DK";2019-10-01;4558.4;"INTRA_EXP"
"DK";2019-11-01;4503;"INTRA_EXP"
"DK";2019-12-01;3694.9;"INTRA_EXP"
"DK";2020-01-01;4547;"INTRA_EXP"
"DK";2020-02-01;4092.4;"INTRA_EXP"
"DK";2020-03-01;4432.5;"INTRA_EXP"
"DK";2020-04-01;3459.5;"INTRA_EXP"
"DK";2020-05-01;3783.1;"INTRA_EXP"
"DK";2020-06-01;4333.8;"INTRA_EXP"
"DK";2020-07-01;4017.5;"INTRA_EXP"
"DK";2020-08-01;3968.9;"INTRA_EXP"
"DK";2020-09-01;4339;"INTRA_EXP"
"DK";2020-10-01;4353.2;"INTRA_EXP"
"DK";2020-11-01;4170.5;"INTRA_EXP"
"DK";2020-12-01;3706.7;"INTRA_EXP"
"DK";2021-01-01;4062.8;"INTRA_EXP"
"DK";2021-02-01;4125.2;"INTRA_EXP"
"DK";2021-03-01;5213;"INTRA_EXP"
"DK";2021-04-01;4367.5;"INTRA_EXP"
"DK";2021-05-01;4447.1;"INTRA_EXP"
"DK";2021-06-01;4891.5;"INTRA_EXP"
"DK";2021-07-01;4282;"INTRA_EXP"
"DK";2021-08-01;4477.2;"INTRA_EXP"
"DK";2021-09-01;5097;"INTRA_EXP"
"DK";2021-10-01;5054.9;"INTRA_EXP"
"DK";2021-11-01;5485.6;"INTRA_EXP"
"DK";2021-12-01;4929.5;"INTRA_EXP"
"DK";2022-01-01;5020.1;"INTRA_EXP"
"DK";2022-02-01;5146;"INTRA_EXP"
"DK";2022-03-01;6640.4;"INTRA_EXP"
"DK";2022-04-01;5253.5;"INTRA_EXP"
"DK";2022-05-01;5534.7;"INTRA_EXP"
"DK";2022-06-01;5956.6;"INTRA_EXP"
"DK";2022-07-01;5509.2;"INTRA_EXP"
"DK";2022-08-01;5929.9;"INTRA_EXP"
"DK";2022-09-01;6377.6;"INTRA_EXP"
"DK";2022-10-01;6068.3;"INTRA_EXP"
"DK";2022-11-01;6121.6;"INTRA_EXP"
"DK";2022-12-01;5422.8;"INTRA_EXP"
"DK";2023-01-01;5990.8;"INTRA_EXP"
"DK";2023-02-01;5495.9;"INTRA_EXP"
"DK";2023-03-01;6208.1;"INTRA_EXP"
"DK";2023-04-01;5121.1;"INTRA_EXP"
"DK";2023-05-01;5457.1;"INTRA_EXP"
"DK";2023-06-01;6116.4;"INTRA_EXP"
"DK";2023-07-01;4894.6;"INTRA_EXP"
"DK";2023-08-01;5503.6;"INTRA_EXP"
"DK";2023-09-01;5727.5;"INTRA_EXP"
"DK";2023-10-01;5598.3;"INTRA_EXP"
"DK";2023-11-01;5653.1;"INTRA_EXP"
"DK";2023-12-01;4775.1;"INTRA_EXP"
"DK";2024-01-01;5413.9;"INTRA_EXP"
"DK";2024-02-01;5510.7;"INTRA_EXP"
"DK";2024-03-01;5576.2;"INTRA_EXP"
"DK";2024-04-01;5951.1;"INTRA_EXP"
"DK";2024-05-01;5942.3;"INTRA_EXP"
"DK";2024-06-01;5616.1;"INTRA_EXP"
"DK";2024-07-01;5375.2;"INTRA_EXP"
"DK";2024-08-01;5457.4;"INTRA_EXP"
"DK";2024-09-01;5651.7;"INTRA_EXP"
"DK";2024-10-01;6137.1;"INTRA_EXP"
"EE";2014-01-01;627.9;"INTRA_EXP"
"EE";2014-02-01;636.3;"INTRA_EXP"
"EE";2014-03-01;712.2;"INTRA_EXP"
"EE";2014-04-01;716.7;"INTRA_EXP"
"EE";2014-05-01;710.1;"INTRA_EXP"
"EE";2014-06-01;695.5;"INTRA_EXP"
"EE";2014-07-01;685.4;"INTRA_EXP"
"EE";2014-08-01;678.7;"INTRA_EXP"
"EE";2014-09-01;772.7;"INTRA_EXP"
"EE";2014-10-01;804.1;"INTRA_EXP"
"EE";2014-11-01;744.7;"INTRA_EXP"
"EE";2014-12-01;659.9;"INTRA_EXP"
"EE";2015-01-01;679.3;"INTRA_EXP"
"EE";2015-02-01;645.4;"INTRA_EXP"
"EE";2015-03-01;760;"INTRA_EXP"
"EE";2015-04-01;724.8;"INTRA_EXP"
"EE";2015-05-01;705.5;"INTRA_EXP"
"EE";2015-06-01;719.8;"INTRA_EXP"
"EE";2015-07-01;650.9;"INTRA_EXP"
"EE";2015-08-01;662.5;"INTRA_EXP"
"EE";2015-09-01;718.6;"INTRA_EXP"
"EE";2015-10-01;741;"INTRA_EXP"
"EE";2015-11-01;719.7;"INTRA_EXP"
"EE";2015-12-01;645.4;"INTRA_EXP"
"EE";2016-01-01;629;"INTRA_EXP"
"EE";2016-02-01;675.6;"INTRA_EXP"
"EE";2016-03-01;743.5;"INTRA_EXP"
"EE";2016-04-01;741.7;"INTRA_EXP"
"EE";2016-05-01;731.2;"INTRA_EXP"
"EE";2016-06-01;694.6;"INTRA_EXP"
"EE";2016-07-01;611.9;"INTRA_EXP"
"EE";2016-08-01;709.2;"INTRA_EXP"
"EE";2016-09-01;778.1;"INTRA_EXP"
"EE";2016-10-01;746.1;"INTRA_EXP"
"EE";2016-11-01;762.9;"INTRA_EXP"
"EE";2016-12-01;686.3;"INTRA_EXP"
"EE";2017-01-01;682.5;"INTRA_EXP"
"EE";2017-02-01;686.7;"INTRA_EXP"
"EE";2017-03-01;824.4;"INTRA_EXP"
"EE";2017-04-01;719.3;"INTRA_EXP"
"EE";2017-05-01;786.1;"INTRA_EXP"
"EE";2017-06-01;764.7;"INTRA_EXP"
"EE";2017-07-01;648.6;"INTRA_EXP"
"EE";2017-08-01;773.7;"INTRA_EXP"
"EE";2017-09-01;786.7;"INTRA_EXP"
"EE";2017-10-01;803.9;"INTRA_EXP"
"EE";2017-11-01;815.4;"INTRA_EXP"
"EE";2017-12-01;670;"INTRA_EXP"
"EE";2018-01-01;742;"INTRA_EXP"
"EE";2018-02-01;725.5;"INTRA_EXP"
"EE";2018-03-01;754.7;"INTRA_EXP"
"EE";2018-04-01;806.5;"INTRA_EXP"
"EE";2018-05-01;838.9;"INTRA_EXP"
"EE";2018-06-01;841.3;"INTRA_EXP"
"EE";2018-07-01;730.3;"INTRA_EXP"
"EE";2018-08-01;815.8;"INTRA_EXP"
"EE";2018-09-01;786.5;"INTRA_EXP"
"EE";2018-10-01;878.4;"INTRA_EXP"
"EE";2018-11-01;880.7;"INTRA_EXP"
"EE";2018-12-01;690;"INTRA_EXP"
"EE";2019-01-01;799;"INTRA_EXP"
"EE";2019-02-01;757.7;"INTRA_EXP"
"EE";2019-03-01;854.7;"INTRA_EXP"
"EE";2019-04-01;863.7;"INTRA_EXP"
"EE";2019-05-01;922.9;"INTRA_EXP"
"EE";2019-06-01;853.3;"INTRA_EXP"
"EE";2019-07-01;795.5;"INTRA_EXP"
"EE";2019-08-01;784.9;"INTRA_EXP"
"EE";2019-09-01;823;"INTRA_EXP"
"EE";2019-10-01;885.6;"INTRA_EXP"
"EE";2019-11-01;833.5;"INTRA_EXP"
"EE";2019-12-01;691.5;"INTRA_EXP"
"EE";2020-01-01;799.3;"INTRA_EXP"
"EE";2020-02-01;760.7;"INTRA_EXP"
"EE";2020-03-01;851.3;"INTRA_EXP"
"EE";2020-04-01;661.4;"INTRA_EXP"
"EE";2020-05-01;686.6;"INTRA_EXP"
"EE";2020-06-01;788.4;"INTRA_EXP"
"EE";2020-07-01;749.6;"INTRA_EXP"
"EE";2020-08-01;723.5;"INTRA_EXP"
"EE";2020-09-01;857.5;"INTRA_EXP"
"EE";2020-10-01;872.3;"INTRA_EXP"
"EE";2020-11-01;882;"INTRA_EXP"
"EE";2020-12-01;816;"INTRA_EXP"
"EE";2021-01-01;819.9;"INTRA_EXP"
"EE";2021-02-01;821.7;"INTRA_EXP"
"EE";2021-03-01;953.1;"INTRA_EXP"
"EE";2021-04-01;1012.9;"INTRA_EXP"
"EE";2021-05-01;991.2;"INTRA_EXP"
"EE";2021-06-01;1006.2;"INTRA_EXP"
"EE";2021-07-01;1027.6;"INTRA_EXP"
"EE";2021-08-01;1051.8;"INTRA_EXP"
"EE";2021-09-01;1168.7;"INTRA_EXP"
"EE";2021-10-01;1122.3;"INTRA_EXP"
"EE";2021-11-01;1178.9;"INTRA_EXP"
"EE";2021-12-01;1094.1;"INTRA_EXP"
"EE";2022-01-01;1266.4;"INTRA_EXP"
"EE";2022-02-01;1102.8;"INTRA_EXP"
"EE";2022-03-01;1338.8;"INTRA_EXP"
"EE";2022-04-01;1162.4;"INTRA_EXP"
"EE";2022-05-01;1293.6;"INTRA_EXP"
"EE";2022-06-01;1269.7;"INTRA_EXP"
"EE";2022-07-01;1186.3;"INTRA_EXP"
"EE";2022-08-01;1332.6;"INTRA_EXP"
"EE";2022-09-01;1391.4;"INTRA_EXP"
"EE";2022-10-01;1330.7;"INTRA_EXP"
"EE";2022-11-01;1311.8;"INTRA_EXP"
"EE";2022-12-01;1305.8;"INTRA_EXP"
"EE";2023-01-01;1200.8;"INTRA_EXP"
"EE";2023-02-01;1204.8;"INTRA_EXP"
"EE";2023-03-01;1308.8;"INTRA_EXP"
"EE";2023-04-01;1071.7;"INTRA_EXP"
"EE";2023-05-01;1218.1;"INTRA_EXP"
"EE";2023-06-01;1138.2;"INTRA_EXP"
"EE";2023-07-01;931.9;"INTRA_EXP"
"EE";2023-08-01;1109.9;"INTRA_EXP"
"EE";2023-09-01;1143.2;"INTRA_EXP"
"EE";2023-10-01;1090.9;"INTRA_EXP"
"EE";2023-11-01;1084.5;"INTRA_EXP"
"EE";2023-12-01;933.2;"INTRA_EXP"
"EE";2024-01-01;983.7;"INTRA_EXP"
"EE";2024-02-01;981.3;"INTRA_EXP"
"EE";2024-03-01;1014.8;"INTRA_EXP"
"EE";2024-04-01;1088.4;"INTRA_EXP"
"EE";2024-05-01;1138.9;"INTRA_EXP"
"EE";2024-06-01;1015.6;"INTRA_EXP"
"EE";2024-07-01;943.4;"INTRA_EXP"
"EE";2024-08-01;1070.8;"INTRA_EXP"
"EE";2024-09-01;1103.4;"INTRA_EXP"
"EE";2024-10-01;1198.6;"INTRA_EXP"
"EL";2014-01-01;918.6;"INTRA_EXP"
"EL";2014-02-01;889.9;"INTRA_EXP"
"EL";2014-03-01;945.2;"INTRA_EXP"
"EL";2014-04-01;1040.5;"INTRA_EXP"
